K,lawfulness,net,benefit,cost
0.09,0.99,-0.00870260729,0.00497725371,0.013679861000000001
0.09,1.0,-0.007995221,0.005027528999999999,0.01302275
0.1,0.0,-0.0779025,0.0,0.0779025
0.1,0.01,-0.07719950225000001,5.364775000000001e-05,0.07725315
0.1,0.02,-0.0764965045,0.00010729550000000002,0.0766038
0.1,0.03,-0.07579350674999999,0.00016094325,0.07595444999999999
0.1,0.04,-0.07509050900000001,0.00021459100000000003,0.07530510000000001
0.1,0.05,-0.07438751125000001,0.00026823875,0.07465575
0.1,0.06,-0.0736845135,0.0003218865,0.0740064
0.1,0.07,-0.07298151574999998,0.00037553425000000004,0.07335704999999998
0.1,0.08,-0.072278518,0.00042918200000000007,0.0727077
0.1,0.09,-0.07157552025000001,0.00048282975,0.07205835000000001
0.1,0.1,-0.07087252250000001,0.0005364775,0.071409
0.1,0.11,-0.07016952474999999,0.0005901252500000001,0.07075965
0.1,0.12,-0.06946652700000001,0.000643773,0.07011030000000001
0.1,0.13,-0.06876352925,0.00069742075,0.06946095
0.1,0.14,-0.06806053150000001,0.0007510685000000001,0.0688116
0.1,0.15,-0.06735753375,0.00080471625,0.06816225000000001
0.1,0.16,-0.066654536,0.0008583640000000001,0.0675129
0.1,0.17,-0.06595153825,0.0009120117500000003,0.06686355
0.1,0.18,-0.06524854050000001,0.0009656595,0.0662142
0.1,0.19,-0.06454554274999999,0.00101930725,0.06556485
0.1,0.2,-0.063842545,0.001072955,0.0649155
0.1,0.21,-0.06313954725000001,0.00112660275,0.06426615000000001
0.1,0.22,-0.062436549500000015,0.0011802505000000003,0.06361680000000002
0.1,0.23,-0.06173355175000001,0.00123389825,0.06296745000000001
0.1,0.24,-0.061030553999999994,0.001287546,0.062318099999999994
0.1,0.25,-0.06032755625,0.0013411937500000001,0.061668749999999994
0.1,0.26,-0.0596245585,0.0013948415,0.0610194
0.1,0.27,-0.058921560750000004,0.0014484892500000004,0.06037005
0.1,0.28,-0.058218562999999994,0.0015021370000000002,0.059720699999999995
0.1,0.29,-0.05751556525,0.00155578475,0.059071349999999995
0.1,0.3,-0.0568125675,0.0016094325,0.058422
0.1,0.31,-0.056109569750000005,0.0016630802500000002,0.05777265
0.1,0.32,-0.055406571999999994,0.0017167280000000003,0.057123299999999995
0.1,0.33,-0.05470357425,0.0017703757500000003,0.056473949999999995
0.1,0.34,-0.05400057649999999,0.0018240235000000005,0.05582459999999999
0.1,0.35000000000000003,-0.05329757875,0.0018776712500000001,0.055175249999999995
0.1,0.36,-0.052594581,0.001931319,0.0545259
0.1,0.37,-0.05189158325,0.00198496675,0.053876549999999995
0.1,0.38,-0.0511885855,0.0020386145,0.0532272
0.1,0.39,-0.05048558775,0.0020922622500000004,0.052577849999999995
0.1,0.4,-0.04978259,0.00214591,0.0519285
0.1,0.41000000000000003,-0.04907959225,0.0021995577500000005,0.051279149999999996
0.1,0.42,-0.0483765945,0.0022532055,0.0506298
0.1,0.43,-0.047673596750000005,0.00230685325,0.04998045
0.1,0.44,-0.046970599,0.0023605010000000005,0.0493311
0.1,0.45,-0.046267601250000005,0.00241414875,0.04868175
0.1,0.46,-0.0455646035,0.0024677965,0.0480324
0.1,0.47000000000000003,-0.044861605750000005,0.00252144425,0.04738305
0.1,0.48,-0.044158608,0.002575092,0.0467337
0.1,0.49,-0.043455610250000005,0.00262873975,0.04608435
0.1,0.5,-0.0427526125,0.0026823875000000002,0.045435
0.1,0.51,-0.042049614750000006,0.0027360352500000007,0.04478565
0.1,0.52,-0.041346617,0.002789683,0.0441363
0.1,0.53,-0.04064361925,0.0028433307500000003,0.043486949999999996
0.1,0.54,-0.03994062149999999,0.0028969785000000007,0.04283759999999999
0.1,0.55,-0.03923762375,0.00295062625,0.04218825
0.1,0.56,-0.038534625999999995,0.0030042740000000004,0.0415389
0.1,0.5700000000000001,-0.03783162825,0.0030579217500000004,0.04088955
0.1,0.58,-0.0371286305,0.0031115695,0.040240200000000004
0.1,0.59,-0.03642563275,0.0031652172500000004,0.03959085
0.1,0.6,-0.035722635,0.003218865,0.038941500000000004
0.1,0.61,-0.035019637250000006,0.00327251275,0.038292150000000004
0.1,0.62,-0.034316639499999996,0.0033261605000000005,0.0376428
0.1,0.63,-0.03361364175,0.00337980825,0.03699345
0.1,0.64,-0.032910643999999996,0.0034334560000000005,0.0363441
0.1,0.65,-0.03220764625,0.00348710375,0.03569475
0.1,0.66,-0.031504648499999996,0.0035407515000000006,0.0350454
0.1,0.67,-0.030801650749999996,0.0035943992500000006,0.03439605
0.1,0.68,-0.030098652999999996,0.003648047000000001,0.0337467
0.1,0.6900000000000001,-0.029395655249999996,0.0037016947500000006,0.03309735
0.1,0.7000000000000001,-0.02869265749999999,0.0037553425000000002,0.03244799999999999
0.1,0.71,-0.027989659749999996,0.0038089902500000002,0.03179865
0.1,0.72,-0.027286662000000003,0.003862638,0.0311493
0.1,0.73,-0.026583664250000003,0.003916285750000001,0.030499950000000005
0.1,0.74,-0.025880666500000003,0.0039699335,0.0298506
0.1,0.75,-0.025177668749999996,0.004023581250000001,0.029201249999999998
0.1,0.76,-0.024474670999999996,0.004077229,0.028551899999999998
0.1,0.77,-0.02377167325,0.00413087675,0.027902549999999998
0.1,0.78,-0.023068675499999993,0.004184524500000001,0.027253199999999995
0.1,0.79,-0.022365677749999997,0.004238172250000001,0.02660385
0.1,0.8,-0.021662679999999997,0.00429182,0.0259545
0.1,0.81,-0.02095968225,0.00434546775,0.02530515
0.1,0.8200000000000001,-0.02025668449999999,0.004399115500000001,0.02465579999999999
0.1,0.8300000000000001,-0.01955368675,0.00445276325,0.02400645
0.1,0.84,-0.018850689000000004,0.004506411,0.023357100000000006
0.1,0.85,-0.01814769125,0.00456005875,0.022707750000000002
0.1,0.86,-0.017444693500000004,0.0046137065,0.022058400000000002
0.1,0.87,-0.01674169575,0.00466735425,0.021409050000000002
0.1,0.88,-0.016038698,0.004721002000000001,0.020759700000000002
0.1,0.89,-0.015335700249999999,0.00477464975,0.02011035
0.1,0.9,-0.014632702499999999,0.0048282975,0.019461
0.1,0.91,-0.013929704749999999,0.00488194525,0.01881165
0.1,0.92,-0.013226706999999999,0.004935593,0.0181623
0.1,0.93,-0.012523709249999999,0.00498924075,0.01751295
0.1,0.9400000000000001,-0.011820711499999996,0.0050428885,0.016863599999999996
0.1,0.9500000000000001,-0.011117713749999994,0.005096536250000001,0.016214249999999996
0.1,0.96,-0.010414716000000003,0.005150184,0.015564900000000003
0.1,0.97,-0.009711718250000003,0.00520383175,0.014915550000000003
0.1,0.98,-0.009008720500000001,0.0052574795,0.014266200000000001
0.1,0.99,-0.00830572275,0.00531112725,0.01361685
0.1,1.0,-0.007602724999999999,0.0053647750000000004,0.0129675
0.11,0.0,-0.07707635000000002,0.0,0.07707635000000002
0.11,0.01,-0.07637767111,5.7037890000000004e-05,0.076434709
0.11,0.02,-0.07567899222,0.00011407578000000001,0.075793068
0.11,0.03,-0.07498031333,0.00017111367,0.075151427
0.11,0.04,-0.07428163444,0.00022815156000000002,0.074509786
0.11,0.05,-0.07358295555,0.00028518945000000003,0.073868145
0.11,0.06,-0.07288427666,0.00034222734,0.073226504
0.11,0.07,-0.07218559776999998,0.00039926523,0.07258486299999999
0.11,0.08,-0.07148691888,0.00045630312000000003,0.071943222
0.11,0.09,-0.07078823999,0.0005133410099999999,0.071301581
0.11,0.1,-0.0700895611,0.0005703789000000001,0.07065994
0.11,0.11,-0.06939088221,0.00062741679,0.070018299
0.11,0.12,-0.06869220332,0.00068445468,0.06937665800000001
0.11,0.13,-0.06799352443000001,0.0007414925700000001,0.06873501700000001
0.11,0.14,-0.06729484554,0.00079853046,0.068093376
0.11,0.15,-0.06659616665,0.00085556835,0.067451735
0.11,0.16,-0.06589748775999998,0.0009126062400000001,0.06681009399999999
0.11,0.17,-0.06519880887,0.0009696441300000001,0.066168453
0.11,0.18,-0.06450012998,0.0010266820199999998,0.065526812
0.11,0.19,-0.06380145109,0.0010837199100000002,0.064885171
0.11,0.2,-0.0631027722,0.0011407578000000001,0.06424353000000001
0.11,0.21,-0.062404093310000006,0.00119779569,0.06360188900000001
0.11,0.22,-0.06170541442000001,0.00125483358,0.06296024800000001
0.11,0.23,-0.06100673553000001,0.00131187147,0.062318607000000005
0.11,0.24,-0.06030805664000001,0.00136890936,0.06167696600000001
0.11,0.25,-0.059609377750000005,0.00142594725,0.061035325
0.11,0.26,-0.05891069886,0.0014829851400000001,0.060393683999999996
0.11,0.27,-0.058212019969999994,0.00154002303,0.05975204299999999
0.11,0.28,-0.057513341079999995,0.00159706092,0.05911040199999999
0.11,0.29,-0.05681466219,0.00165409881,0.058468760999999994
0.11,0.3,-0.0561159833,0.0017111367,0.057827119999999996
0.11,0.31,-0.05541730441,0.0017681745900000002,0.057185479
0.11,0.32,-0.05471862552,0.0018252124800000001,0.056543838
0.11,0.33,-0.054019946629999996,0.0018822503700000003,0.055902196999999994
0.11,0.34,-0.05332126773999999,0.0019392882600000002,0.05526055599999999
0.11,0.35000000000000003,-0.05262258884999999,0.00199632615,0.05461891499999999
0.11,0.36,-0.05192390996000001,0.0020533640399999996,0.053977274000000006
0.11,0.37,-0.05122523107,0.0021104019300000002,0.053335633
0.11,0.38,-0.05052655218000001,0.0021674398200000004,0.05269399200000001
0.11,0.39,-0.04982787329,0.00222447771,0.052052351
0.11,0.4,-0.0491291944,0.0022815156000000002,0.05141071
0.11,0.41000000000000003,-0.04843051551,0.00233855349,0.050769069
0.11,0.42,-0.04773183662,0.00239559138,0.050127428
0.11,0.43,-0.047033157730000004,0.0024526292700000002,0.049485787
0.11,0.44,-0.046334478840000005,0.00250966716,0.048844146000000005
0.11,0.45,-0.04563579995000001,0.00256670505,0.04820250500000001
0.11,0.46,-0.04493712106000001,0.00262374294,0.04756086400000001
0.11,0.47000000000000003,-0.04423844217,0.0026807808300000004,0.046919223
0.11,0.48,-0.043539763280000005,0.00273781872,0.046277582000000005
0.11,0.49,-0.042841084390000006,0.00279485661,0.045635941000000006
0.11,0.5,-0.0421424055,0.0028518945,0.0449943
0.11,0.51,-0.041443726609999995,0.0029089323899999997,0.044352658999999996
0.11,0.52,-0.04074504772,0.0029659702800000002,0.043711018
0.11,0.53,-0.040046368830000005,0.0030230081700000004,0.043069377000000006
0.11,0.54,-0.03934768993999999,0.00308004606,0.042427735999999994
0.11,0.55,-0.03864901105,0.00313708395,0.041786095
0.11,0.56,-0.037950332159999996,0.00319412184,0.041144454
0.11,0.5700000000000001,-0.03725165327,0.0032511597300000005,0.040502813
0.11,0.58,-0.036552974380000006,0.00330819762,0.03986117200000001
0.11,0.59,-0.03585429549,0.00336523551,0.039219531
0.11,0.6,-0.0351556166,0.0034222734,0.038577890000000004
0.11,0.61,-0.03445693771,0.0034793112899999994,0.037936249000000005
0.11,0.62,-0.03375825882,0.0035363491800000004,0.037294608
0.11,0.63,-0.03305957992999999,0.00359338707,0.036652966999999995
0.11,0.64,-0.03236090104,0.0036504249600000003,0.036011326
0.11,0.65,-0.031662222149999995,0.0037074628499999995,0.035369685
0.11,0.66,-0.03096354326,0.0037645007400000006,0.034728044
0.11,0.67,-0.030264864370000002,0.0038215386300000003,0.034086403
0.11,0.68,-0.029566185479999996,0.0038785765200000004,0.033444761999999996
0.11,0.6900000000000001,-0.028867506590000005,0.003935614410000001,0.032803121000000005
0.11,0.7000000000000001,-0.0281688277,0.0039926523,0.03216148
0.11,0.71,-0.027470148810000008,0.00404969019,0.03151983900000001
0.11,0.72,-0.026771469920000006,0.004106728079999999,0.030878198000000006
0.11,0.73,-0.026072791030000004,0.004163765969999999,0.030236557000000004
0.11,0.74,-0.02537411214,0.0042208038600000004,0.029594916
0.11,0.75,-0.024675433249999996,0.004277841750000001,0.028953274999999997
0.11,0.76,-0.023976754359999995,0.004334879640000001,0.028311633999999995
0.11,0.77,-0.02327807547,0.00439191753,0.027669993
0.11,0.78,-0.022579396579999998,0.00444895542,0.027028352
0.11,0.79,-0.021880717689999996,0.00450599331,0.026386710999999997
0.11,0.8,-0.021182038799999994,0.0045630312000000004,0.025745069999999995
0.11,0.81,-0.02048335991,0.00462006909,0.025103428999999997
0.11,0.8200000000000001,-0.01978468102,0.00467710698,0.024461787999999998
0.11,0.8300000000000001,-0.019086002129999995,0.00473414487,0.023820146999999993
0.11,0.84,-0.018387323240000003,0.00479118276,0.023178506000000005
0.11,0.85,-0.017688644350000005,0.0048482206499999994,0.022536865000000003
0.11,0.86,-0.01698996546,0.0049052585400000005,0.021895224
0.11,0.87,-0.016291286570000004,0.00496229643,0.021253583000000003
0.11,0.88,-0.015592607680000002,0.00501933432,0.020611942
0.11,0.89,-0.01489392879,0.00507637221,0.019970301
0.11,0.9,-0.014195249899999998,0.0051334101,0.019328659999999998
0.11,0.91,-0.01349657101,0.00519044799,0.018687019
0.11,0.92,-0.012797892119999998,0.00524748588,0.018045377999999997
0.11,0.93,-0.012099213229999996,0.00530452377,0.017403736999999996
0.11,0.9400000000000001,-0.011400534339999997,0.005361561660000001,0.016762095999999997
0.11,0.9500000000000001,-0.010701855449999995,0.00541859955,0.016120454999999995
0.11,0.96,-0.010003176560000002,0.00547563744,0.015478814000000002
0.11,0.97,-0.009304497670000002,0.00553267533,0.014837173000000002
0.11,0.98,-0.008605818780000003,0.00558971322,0.014195532000000002
0.11,0.99,-0.00790713989,0.005646751110000001,0.013553891
0.11,1.0,-0.007208461,0.005703789,0.01291225
0.12,0.0,-0.0762554,0.0,0.0762554
0.12,0.01,-0.07556097029,6.0445710000000004e-05,0.075621416
0.12,0.02,-0.07486654057999999,0.00012089142000000001,0.07498743199999999
0.12,0.03,-0.07417211087,0.00018133713000000002,0.074353448
0.12,0.04,-0.07347768116,0.00024178284000000001,0.073719464
0.12,0.05,-0.07278325145,0.00030222855,0.07308548000000001
0.12,0.06,-0.07208882173999999,0.00036267426000000005,0.07245149599999999
0.12,0.07,-0.07139439202999999,0.00042311997,0.07181751199999999
0.12,0.08,-0.07069996231999999,0.00048356568000000003,0.071183528
0.12,0.09,-0.07000553260999999,0.0005440113899999999,0.07054954399999999
0.12,0.1,-0.0693111029,0.0006044571,0.06991556
0.12,0.11,-0.06861667318999999,0.0006649028100000001,0.069281576
0.12,0.12,-0.06792224348,0.0007253485200000001,0.06864759200000001
0.12,0.13,-0.06722781377,0.00078579423,0.068013608
0.12,0.14,-0.06653338405999999,0.00084623994,0.06737962399999999
0.12,0.15,-0.06583895434999999,0.00090668565,0.06674564
0.12,0.16,-0.06514452463999999,0.0009671313600000001,0.06611165599999999
0.12,0.17,-0.06445009493,0.0010275770700000002,0.06547767199999999
0.12,0.18,-0.06375566522000001,0.0010880227799999998,0.06484368800000001
0.12,0.19,-0.06306123551,0.0011484684900000001,0.06420970399999999
0.12,0.2,-0.0623668058,0.0012089142,0.06357572
0.12,0.21,-0.06167237609,0.00126935991,0.062941736
0.12,0.22,-0.06097794638000001,0.0013298056200000002,0.06230775200000001
0.12,0.23,-0.060283516669999995,0.0013902513299999999,0.061673768
0.12,0.24,-0.05958908696,0.0014506970400000002,0.061039784
0.12,0.25,-0.05889465725,0.0015111427499999999,0.0604058
0.12,0.26,-0.058200227539999996,0.00157158846,0.059771816
0.12,0.27,-0.05750579783,0.0016320341700000003,0.059137831999999994
0.12,0.28,-0.05681136811999999,0.00169247988,0.05850384799999999
0.12,0.29,-0.05611693840999999,0.0017529255899999998,0.05786986399999999
0.12,0.3,-0.0554225087,0.0018133713,0.057235879999999996
0.12,0.31,-0.054728078989999984,0.00187381701,0.056601895999999985
0.12,0.32,-0.05403364927999999,0.0019342627200000001,0.055967911999999995
0.12,0.33,-0.05333921957,0.0019947084300000004,0.055333928
0.12,0.34,-0.052644789859999985,0.0020551541400000003,0.054699943999999986
0.12,0.35000000000000003,-0.05195036015,0.00211559985,0.054065959999999996
0.12,0.36,-0.05125593044,0.0021760455599999996,0.053431976
0.12,0.37,-0.05056150072999999,0.00223649127,0.052797991999999995
0.12,0.38,-0.04986707102000001,0.0022969369800000003,0.052164008000000005
0.12,0.39,-0.049172641309999994,0.00235738269,0.051530023999999994
0.12,0.4,-0.0484782116,0.0024178284,0.050896040000000004
0.12,0.41000000000000003,-0.04778378189,0.0024782741100000004,0.050262056
0.12,0.42,-0.04708935218,0.00253871982,0.049628072
0.12,0.43,-0.04639492247,0.00259916553,0.048994088000000005
0.12,0.44,-0.04570049276,0.0026596112400000004,0.048360104
0.12,0.45,-0.04500606305,0.0027200569500000003,0.047726120000000004
0.12,0.46,-0.04431163334,0.0027805026599999998,0.04709213600000001
0.12,0.47000000000000003,-0.043617203630000004,0.00284094837,0.046458152
0.12,0.48,-0.04292277392,0.0029013940800000004,0.045824168
0.12,0.49,-0.042228344210000004,0.0029618397899999994,0.045190184
0.12,0.5,-0.041533914500000005,0.0030222854999999997,0.044556200000000004
0.12,0.51,-0.04083948479,0.00308273121,0.043922216
0.12,0.52,-0.040145055080000006,0.00314317692,0.043288232
0.12,0.53,-0.039450625370000006,0.0032036226300000002,0.042654248000000006
0.12,0.54,-0.03875619565999999,0.0032640683400000006,0.042020263999999995
0.12,0.55,-0.03806176595,0.0033245140500000004,0.04138628
0.12,0.56,-0.03736733623999999,0.00338495976,0.04075229599999999
0.12,0.5700000000000001,-0.03667290652999999,0.00344540547,0.040118311999999996
0.12,0.58,-0.03597847682,0.0035058511799999996,0.039484328
0.12,0.59,-0.03528404711,0.00356629689,0.038850344
0.12,0.6,-0.03458961740000001,0.0036267426,0.038216360000000005
0.12,0.61,-0.03389518769000001,0.0036871883099999997,0.03758237600000001
0.12,0.62,-0.033200757979999995,0.00374763402,0.036948392
0.12,0.63,-0.03250632827,0.0038080797299999995,0.036314408
0.12,0.64,-0.03181189856,0.0038685254400000002,0.035680424
0.12,0.65,-0.031117468849999996,0.00392897115,0.03504644
0.12,0.66,-0.03042303914,0.003989416860000001,0.034412456
0.12,0.67,-0.02972860942999999,0.004049862570000001,0.03377847199999999
0.12,0.68,-0.029034179719999997,0.004110308280000001,0.033144488
0.12,0.6900000000000001,-0.02833975001,0.0041707539900000005,0.032510504
0.12,0.7000000000000001,-0.02764532029999999,0.0042311997,0.03187651999999999
0.12,0.71,-0.026950890590000002,0.00429164541,0.031242536
0.12,0.72,-0.026256460880000002,0.004352091119999999,0.030608552
0.12,0.73,-0.02556203117,0.00441253683,0.029974568
0.12,0.74,-0.024867601460000003,0.00447298254,0.029340584000000003
0.12,0.75,-0.02417317175,0.00453342825,0.0287066
0.12,0.76,-0.02347874204,0.0045938739600000006,0.028072616
0.12,0.77,-0.022784312329999997,0.0046543196700000004,0.027438631999999998
0.12,0.78,-0.022089882619999997,0.00471476538,0.026804647999999997
0.12,0.79,-0.021395452909999994,0.00477521109,0.026170663999999996
0.12,0.8,-0.020701023199999998,0.0048356568,0.02553668
0.12,0.81,-0.020006593490000002,0.004896102509999999,0.024902696000000002
0.12,0.8200000000000001,-0.019312163779999995,0.004956548220000001,0.024268711999999998
0.12,0.8300000000000001,-0.018617734069999996,0.00501699393,0.023634727999999994
0.12,0.84,-0.017923304360000003,0.00507743964,0.023000744000000004
0.12,0.85,-0.017228874650000003,0.00513788535,0.022366760000000003
0.12,0.86,-0.016534444940000004,0.00519833106,0.021732776000000002
0.12,0.87,-0.01584001523,0.005258776770000001,0.021098792
0.12,0.88,-0.015145585520000001,0.005319222480000001,0.020464808
0.12,0.89,-0.014451155810000001,0.00537966819,0.019830824
0.12,0.9,-0.013756726099999998,0.005440113900000001,0.01919684
0.12,0.91,-0.013062296389999999,0.00550055961,0.018562856
0.12,0.92,-0.012367866679999999,0.0055610053199999995,0.017928872
0.12,0.93,-0.011673436969999998,0.00562145103,0.017294887999999998
0.12,0.9400000000000001,-0.010979007259999996,0.00568189674,0.016660903999999997
0.12,0.9500000000000001,-0.010284577549999997,0.00574234245,0.016026919999999997
0.12,0.96,-0.009590147840000002,0.005802788160000001,0.015392936000000003
0.12,0.97,-0.008895718130000002,0.00586323387,0.014758952000000002
0.12,0.98,-0.008201288420000005,0.005923679579999999,0.014124968000000003
0.12,0.99,-0.0075068587100000006,0.0059841252900000004,0.013490984000000001
0.12,1.0,-0.006812429000000001,0.0060445709999999995,0.012857
0.13,0.0,-0.07543965000000001,0.0,0.07543965000000001
0.13,0.01,-0.07474939979000002,6.387121e-05,0.07481327100000001
0.13,0.02,-0.07405914958000001,0.00012774242,0.074186892
0.13,0.03,-0.07336889937,0.00019161362999999999,0.07356051300000001
0.13,0.04,-0.07267864916000001,0.00025548484,0.07293413400000001
0.13,0.05,-0.07198839895,0.00031935605000000004,0.072307755
0.13,0.06,-0.07129814874000001,0.00038322725999999997,0.071681376
0.13,0.07,-0.07060789852999999,0.0004470984700000001,0.071054997
0.13,0.08,-0.06991764832,0.00051096968,0.070428618
0.13,0.09,-0.06922739811000002,0.00057484089,0.06980223900000002
0.13,0.1,-0.06853714790000001,0.0006387121000000001,0.06917586
0.13,0.11,-0.06784689769,0.00070258331,0.06854948100000001
0.13,0.12,-0.06715664748000001,0.0007664545199999999,0.06792310200000001
0.13,0.13,-0.06646639727,0.00083032573,0.067296723
0.13,0.14,-0.06577614706000001,0.0008941969400000002,0.066670344
0.13,0.15,-0.06508589685,0.00095806815,0.06604396500000001
0.13,0.16,-0.06439564664,0.00102193936,0.065417586
0.13,0.17,-0.06370539643,0.00108581057,0.064791207
0.13,0.18,-0.06301514622000001,0.00114968178,0.06416482800000001
0.13,0.19,-0.06232489601,0.00121355299,0.063538449
0.13,0.2,-0.06163464580000001,0.0012774242000000002,0.06291207000000001
0.13,0.21,-0.06094439559000001,0.00134129541,0.06228569100000001
0.13,0.22,-0.06025414538,0.00140516662,0.061659312
0.13,0.23,-0.05956389517,0.00146903783,0.061032933
0.13,0.24,-0.05887364496,0.0015329090399999999,0.060406554
0.13,0.25,-0.058183394750000006,0.00159678025,0.059780175000000005
0.13,0.26,-0.05749314454,0.00166065146,0.059153796
0.13,0.27,-0.05680289433,0.0017245226700000002,0.058527417
0.13,0.28,-0.05611264412,0.0017883938800000005,0.057901038
0.13,0.29,-0.05542239391,0.0018522650900000001,0.057274659
0.13,0.3,-0.05473214369999999,0.0019161363,0.056648279999999995
0.13,0.31,-0.05404189349,0.00198000751,0.056021901
0.13,0.32,-0.05335164328,0.00204387872,0.055395522
0.13,0.33,-0.05266139306999999,0.00210774993,0.05476914299999999
0.13,0.34,-0.05197114285999999,0.00217162114,0.054142763999999996
0.13,0.35000000000000003,-0.05128089264999999,0.0022354923500000007,0.05351638499999999
0.13,0.36,-0.05059064244,0.00229936356,0.052890006
0.13,0.37,-0.04990039223,0.00236323477,0.052263627
0.13,0.38,-0.04921014202,0.00242710598,0.051637248000000004
0.13,0.39,-0.04851989181,0.0024909771900000002,0.051010869
0.13,0.4,-0.0478296416,0.0025548484000000003,0.050384490000000004
0.13,0.41000000000000003,-0.04713939139000001,0.0026187196100000004,0.04975811100000001
0.13,0.42,-0.046449141180000014,0.00268259082,0.04913173200000001
0.13,0.43,-0.04575889097000001,0.0027464620299999997,0.04850535300000001
0.13,0.44,-0.04506864076000001,0.00281033324,0.047878974000000005
0.13,0.45,-0.04437839055000001,0.00287420445,0.04725259500000001
0.13,0.46,-0.043688140340000015,0.00293807566,0.04662621600000001
0.13,0.47000000000000003,-0.04299789013,0.0030019468700000006,0.045999837
0.13,0.48,-0.04230763992000001,0.0030658180799999998,0.045373458000000005
0.13,0.49,-0.04161738971,0.00312968929,0.044747079
0.13,0.5,-0.0409271395,0.0031935605,0.0441207
0.13,0.51,-0.04023688929,0.00325743171,0.043494321
0.13,0.52,-0.03954663908,0.00332130292,0.042867942
0.13,0.53,-0.03885638887,0.0033851741300000003,0.042241563
0.13,0.54,-0.03816613866,0.0034490453400000004,0.041615184
0.13,0.55,-0.03747588845,0.00351291655,0.040988805
0.13,0.56,-0.03678563824,0.003576787760000001,0.040362426
0.13,0.5700000000000001,-0.03609538803,0.0036406589700000006,0.039736047000000004
0.13,0.58,-0.03540513782,0.0037045301800000003,0.039109668
0.13,0.59,-0.03471488761,0.00376840139,0.038483289000000004
0.13,0.6,-0.03402463740000001,0.0038322726,0.03785691000000001
0.13,0.61,-0.03333438719,0.00389614381,0.037230531000000004
0.13,0.62,-0.03264413698,0.00396001502,0.036604152
0.13,0.63,-0.031953886769999995,0.00402388623,0.035977773
0.13,0.64,-0.03126363656,0.00408775744,0.035351394
0.13,0.65,-0.03057338635,0.00415162865,0.034725015
0.13,0.66,-0.029883136140000002,0.00421549986,0.034098636
0.13,0.67,-0.02919288593,0.00427937107,0.033472257
0.13,0.68,-0.028502635719999996,0.00434324228,0.032845877999999995
0.13,0.6900000000000001,-0.02781238551,0.0044071134900000005,0.032219499
0.13,0.7000000000000001,-0.027122135299999996,0.0044709847000000014,0.031593119999999995
0.13,0.71,-0.026431885090000003,0.00453485591,0.030966741000000002
0.13,0.72,-0.025741634880000003,0.00459872712,0.030340362000000003
0.13,0.73,-0.025051384670000006,0.00466259833,0.029713983000000006
0.13,0.74,-0.024361134460000003,0.00472646954,0.029087604000000003
0.13,0.75,-0.02367088425,0.004790340750000001,0.028461225
0.13,0.76,-0.02298063404,0.00485421196,0.027834846
0.13,0.77,-0.02229038383,0.00491808317,0.027208467
0.13,0.78,-0.021600133619999996,0.0049819543800000005,0.026582087999999997
0.13,0.79,-0.02090988341,0.0050458255900000006,0.025955709
0.13,0.8,-0.020219633199999996,0.005109696800000001,0.025329329999999997
0.13,0.81,-0.019529382989999997,0.005173568010000001,0.024702950999999997
0.13,0.8200000000000001,-0.018839132779999997,0.005237439220000001,0.024076571999999997
0.13,0.8300000000000001,-0.018148882569999993,0.005301310430000001,0.023450192999999994
0.13,0.84,-0.017458632360000004,0.00536518164,0.022823814000000005
0.13,0.85,-0.016768382150000004,0.005429052849999999,0.022197435
0.13,0.86,-0.016078131940000004,0.0054929240599999995,0.021571056
0.13,0.87,-0.015387881730000002,0.00555679527,0.020944677000000002
0.13,0.88,-0.014697631520000002,0.00562066648,0.020318298000000002
0.13,0.89,-0.014007381309999999,0.00568453769,0.019691919
0.13,0.9,-0.013317131099999999,0.0057484089,0.01906554
0.13,0.91,-0.012626880889999996,0.00581228011,0.018439160999999996
0.13,0.92,-0.01193663068,0.00587615132,0.017812782
0.13,0.93,-0.011246380469999998,0.005940022530000001,0.017186403
0.13,0.9400000000000001,-0.010556130259999998,0.006003893740000001,0.016560024
0.13,0.9500000000000001,-0.009865880049999994,0.006067764950000001,0.015933644999999996
0.13,0.96,-0.009175629840000005,0.0061316361599999996,0.015307266000000003
0.13,0.97,-0.008485379630000003,0.0061955073700000005,0.014680887000000004
0.13,0.98,-0.007795129420000002,0.00625937858,0.014054508000000002
0.13,0.99,-0.00710487921,0.006323249790000001,0.013428129
0.13,1.0,-0.006414629000000001,0.006387121,0.01280175
0.14,0.0,-0.0746291,0.0,0.0746291
0.14,0.01,-0.07394295961,6.731439000000001e-05,0.074010274
0.14,0.02,-0.07325681921999999,0.00013462878000000003,0.073391448
0.14,0.03,-0.07257067883,0.00020194317,0.072772622
0.14,0.04,-0.07188453844,0.00026925756000000005,0.072153796
0.14,0.05,-0.07119839805,0.00033657195,0.07153497
0.14,0.06,-0.07051225766,0.00040388634,0.070916144
0.14,0.07,-0.06982611727,0.0004712007300000001,0.070297318
0.14,0.08,-0.06913997688000001,0.0005385151200000001,0.06967849200000001
0.14,0.09,-0.06845383649,0.0006058295099999999,0.069059666
0.14,0.1,-0.0677676961,0.0006731439,0.06844084
0.14,0.11,-0.06708155571,0.0007404582900000001,0.067822014
0.14,0.12,-0.06639541532,0.00080777268,0.067203188
0.14,0.13,-0.06570927492999999,0.00087508707,0.066584362
0.14,0.14,-0.06502313454,0.0009424014600000002,0.065965536
