scenario,step,status,mean_agency,mean_presence,mean_damage_q,mean_coherence,mean_selfhood_S,record_integrity,declared_spirit_channel,path_overlap
death_frozen_record,485,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00494177812334231,0.4012731649386249,0.0,0.9099015382630679
death_frozen_record,486,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004917069232725599,0.40148559972034414,0.0,0.9095375776477627
death_frozen_record,487,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00489248388656197,0.4016976096324999,0.0,0.9091737626167036
death_frozen_record,488,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00486802146712916,0.40190919552483134,0.0,0.908810093111657
death_frozen_record,489,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004843681359793513,0.4021203582453781,0.0,0.9084465690744123
death_frozen_record,490,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004819462952994548,0.40233109864048383,0.0,0.9080831904467827
death_frozen_record,491,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004795365638229575,0.4025414175547994,0.0,0.9077199571706039
death_frozen_record,492,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004771388810038427,0.4027513158312862,0.0,0.9073568691877357
death_frozen_record,493,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004747531865988234,0.4029607943112201,0.0,0.9069939264400607
death_frozen_record,494,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004723794206658294,0.4031698538341941,0.0,0.9066311288694847
death_frozen_record,495,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004700175235625002,0.40337849523812214,0.0,0.906268476417937
death_frozen_record,496,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004676674359446876,0.40358671935924245,0.0,0.9059059690273699
death_frozen_record,497,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004653290987649642,0.40379452703212043,0.0,0.905543606639759
death_frozen_record,498,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004630024532711394,0.40400191908965255,0.0,0.9051813891971031
death_frozen_record,499,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004606874410047836,0.4042088963630698,0.0,0.9048193166414243
death_frozen_record,500,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004583840037997598,0.40441545968194004,0.0,0.9044573889147678
death_frozen_record,501,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00456092083780761,0.40462160987417256,0.0,0.9040956059592019
death_frozen_record,502,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004538116233618571,0.40482734776602075,0.0,0.9037339677168182
death_frozen_record,503,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004515425652450479,0.4050326741820852,0.0,0.9033724741297315
death_frozen_record,504,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0044928485241882265,0.40523758994531744,0.0,0.9030111251400796
death_frozen_record,505,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004470384281567286,0.40544209587702335,0.0,0.9026499206900237
death_frozen_record,506,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0044480323601594485,0.4056461927968657,0.0,0.9022888607217477
death_frozen_record,507,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004425792198358651,0.4058498815228685,0.0,0.9019279451774591
death_frozen_record,508,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004403663237366858,0.4060531628714192,0.0,0.9015671739993881
death_frozen_record,509,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004381644921180024,0.4062560376572728,0.0,0.9012065471297884
death_frozen_record,510,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004359736696574123,0.40645850669355477,0.0,0.9008460645109365
death_frozen_record,511,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004337938013091253,0.406660570791764,0.0,0.9004857260851322
death_frozen_record,512,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004316248323025796,0.40686223076177697,0.0,0.9001255317946982
death_frozen_record,513,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0042946670814106675,0.40706348741184983,0.0,0.8997654815819804
death_frozen_record,514,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004273193746003615,0.4072643415486227,0.0,0.8994055753893477
death_frozen_record,515,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004251827777273596,0.4074647939771219,0.0,0.8990458131591921
death_frozen_record,516,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004230568638387228,0.4076648455007641,0.0,0.8986861948339284
death_frozen_record,517,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004209415795195292,0.40786449692135907,0.0,0.8983267203559949
death_frozen_record,518,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004188368716219315,0.40806374903911274,0.0,0.8979673896678526
death_frozen_record,519,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00416742687263822,0.408262602652631,0.0,0.8976082027119855
death_frozen_record,520,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004146589738275028,0.4084610585589222,0.0,0.8972491594309008
death_frozen_record,521,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0041258567895836535,0.40865911755340084,0.0,0.8968902597671284
death_frozen_record,522,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004105227505635734,0.40885678042989043,0.0,0.8965315036632217
death_frozen_record,523,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004084701368107555,0.40905404798062717,0.0,0.8961728910617563
death_frozen_record,524,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004064277861267018,0.4092509209962624,0.0,0.8958144219053317
death_frozen_record,525,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.004043956471960683,0.4094474002658663,0.0,0.8954560961365696
death_frozen_record,526,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00402373668960088,0.409643486576931,0.0,0.8950979136981151
death_frozen_record,527,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0040036180061528755,0.4098391807153736,0.0,0.8947398745326359
death_frozen_record,528,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0039835999161221105,0.41003448346553933,0.0,0.8943819785828229
death_frozen_record,529,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0039636819165415,0.4102293956102048,0.0,0.8940242257913897
death_frozen_record,530,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003943863506958792,0.41042391793058075,0.0,0.8936666161010732
death_frozen_record,531,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003924144189423999,0.41061805120631606,0.0,0.8933091494546328
death_frozen_record,532,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0039045234684768784,0.4108117962154999,0.0,0.892951825794851
death_frozen_record,533,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0038850008511344945,0.41100515373466534,0.0,0.8925946450645331
death_frozen_record,534,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0038655758468788214,0.4111981245387925,0.0,0.8922376072065074
death_frozen_record,535,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003846247967644428,0.41139070940131134,0.0,0.8918807121636247
death_frozen_record,536,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003827016727806205,0.41158290909410516,0.0,0.8915239598787593
death_frozen_record,537,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0038078816441671744,0.4117747243875134,0.0,0.8911673502948079
death_frozen_record,538,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003788842235946339,0.4119661560503348,0.0,0.8908108833546899
death_frozen_record,539,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003769898024766607,0.4121572048498306,0.0,0.8904545590013481
death_frozen_record,540,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003751048534642774,0.41234787155172736,0.0,0.8900983771777475
death_frozen_record,541,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00373229329196956,0.4125381569202204,0.0,0.8897423378268765
death_frozen_record,542,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003713631825509712,0.4127280617179765,0.0,0.8893864408917458
death_frozen_record,543,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003695063666382163,0.412917586706137,0.0,0.8890306863153892
death_frozen_record,544,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003676588348050252,0.4131067326443212,0.0,0.8886750740408631
death_frozen_record,545,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003658205406310001,0.413295500290629,0.0,0.8883196040112468
death_frozen_record,546,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003639914379278451,0.4134838904016442,0.0,0.8879642761696424
death_frozen_record,547,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0036217148073820586,0.4136719037324374,0.0,0.8876090904591746
death_frozen_record,548,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003603606233345149,0.4138595410365689,0.0,0.8872540468229909
death_frozen_record,549,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0035855882021784227,0.41404680306609226,0.0,0.8868991452042617
death_frozen_record,550,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0035676602611675306,0.41423369057155657,0.0,0.8865443855461801
death_frozen_record,551,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003549821959861693,0.4144202043020099,0.0,0.8861897677919617
death_frozen_record,552,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0035320728500623844,0.4146063450050024,0.0,0.8858352918848449
death_frozen_record,553,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003514412485812072,0.41479211342658884,0.0,0.885480957768091
death_frozen_record,554,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0034968404233830124,0.41497751031133207,0.0,0.8851267653849838
death_frozen_record,555,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0034793562212660973,0.4151625364023059,0.0,0.8847727146788299
death_frozen_record,556,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003461959440159766,0.41534719244109763,0.0,0.8844188055929584
death_frozen_record,557,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0034446496429589675,0.415531479167812,0.0,0.8840650380707212
death_frozen_record,558,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003427426394744173,0.4157153973210728,0.0,0.883711412055493
death_frozen_record,559,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003410289262770452,0.41589894763802715,0.0,0.8833579274906708
death_frozen_record,560,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0033932378164565997,0.41608213085434753,0.0,0.8830045843196745
death_frozen_record,561,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0033762716273743167,0.4162649477042353,0.0,0.8826513824859468
death_frozen_record,562,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0033593902692374447,0.41644739892042326,0.0,0.8822983219329524
death_frozen_record,563,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0033425933178912576,0.416629485234179,0.0,0.8819454026041793
death_frozen_record,564,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0033258803513018017,0.4168112073753069,0.0,0.8815926244431377
death_frozen_record,565,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0033092509495452928,0.4169925660721528,0.0,0.8812399873933605
death_frozen_record,566,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003292704694797566,0.41717356205160494,0.0,0.8808874913984032
death_frozen_record,567,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0032762411713235778,0.4173541960390983,0.0,0.8805351364018439
death_frozen_record,568,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0032598599654669607,0.41753446875861655,0.0,0.8801829223472832
death_frozen_record,569,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0032435606656396254,0.4177143809326957,0.0,0.8798308491783443
death_frozen_record,570,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0032273428623114274,0.4178939332824268,0.0,0.879478916838673
death_frozen_record,571,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0032112061479998705,0.4180731265274584,0.0,0.8791271252719375
death_frozen_record,572,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003195150117259871,0.41825196138599996,0.0,0.8787754744218288
death_frozen_record,573,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0031791743666735716,0.4184304385748245,0.0,0.8784239642320602
death_frozen_record,574,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003163278494840204,0.41860855880927117,0.0,0.8780725946463673
death_frozen_record,575,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0031474621023660026,0.4187863228032491,0.0,0.8777213656085088
death_frozen_record,576,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003131724791854173,0.4189637312692391,0.0,0.8773702770622654
death_frozen_record,577,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0031160661678949018,0.4191407849182971,0.0,0.8770193289514405
death_frozen_record,578,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0031004858370554276,0.41931748446005696,0.0,0.8766685212198599
death_frozen_record,579,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0030849834078701503,0.4194938306027332,0.0,0.8763178538113721
death_frozen_record,580,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003069558490830799,0.41966982405312436,0.0,0.8759673266698476
death_frozen_record,581,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0030542106983766455,0.41984546551661456,0.0,0.8756169397391796
death_frozen_record,582,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003038939644884762,0.4200207556971778,0.0,0.875266692963284
death_frozen_record,583,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0030237449466603383,0.42019569529737993,0.0,0.8749165862860987
death_frozen_record,584,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.003008626221927037,0.4203702850183816,0.0,0.8745666196515843
death_frozen_record,585,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0029935830908174015,0.42054452555994126,0.0,0.8742167930037238
death_frozen_record,586,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0029786151753633146,0.42071841762041773,0.0,0.8738671062865223
death_frozen_record,587,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0029637220994864974,0.42089196189677347,0.0,0.8735175594440078
death_frozen_record,588,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002948903488989065,0.42106515908457626,0.0,0.8731681524202302
death_frozen_record,589,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00293415897154412,0.42123800987800375,0.0,0.8728188851592621
death_frozen_record,590,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002919488176686399,0.42141051496984416,0.0,0.8724697576051984
death_frozen_record,591,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002904890735802967,0.4215826750515009,0.0,0.8721207697021564
death_frozen_record,592,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002890366282123953,0.4217544908129943,0.0,0.8717719213942755
death_frozen_record,593,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002875914450713333,0.4219259629429648,0.0,0.8714232126257179
death_frozen_record,594,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002861534878459766,0.4220970921286753,0.0,0.8710746433406676
death_frozen_record,595,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0028472272040674673,0.4222678790560144,0.0,0.8707262134833315
death_frozen_record,596,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0028329910680471304,0.42243832440949897,0.0,0.8703779229979381
death_frozen_record,597,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0028188261127068946,0.42260842887227634,0.0,0.870029771828739
death_frozen_record,598,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0028047319821433597,0.4227781931261282,0.0,0.8696817599200075
death_frozen_record,599,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002790708322232643,0.4229476178514725,0.0,0.8693338872160395
death_frozen_record,600,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0027767547806214804,0.42311670372736604,0.0,0.8689861536611532
death_frozen_record,601,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0027628710067183725,0.42328545143150775,0.0,0.8686385591996888
death_frozen_record,602,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0027490566516847805,0.4234538616402411,0.0,0.8682911037760089
death_frozen_record,603,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002735311368426357,0.42362193502855705,0.0,0.8679437873344986
death_frozen_record,604,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002721634811584225,0.42378967227009645,0.0,0.8675966098195649
death_frozen_record,605,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002708026637526304,0.4239570740371527,0.0,0.8672495711756371
death_frozen_record,606,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0026944865043386722,0.42412414100067486,0.0,0.8669026713471668
death_frozen_record,607,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002681014071816979,0.42429087383027,0.0,0.866555910278628
death_frozen_record,608,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0026676090014578937,0.4244572731942059,0.0,0.8662092879145166
death_frozen_record,609,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0026542709564506043,0.42462333975941396,0.0,0.8658628041993508
death_frozen_record,610,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002640999601668352,0.42478907419149153,0.0,0.865516459077671
death_frozen_record,611,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0026277946036600097,0.42495447715470513,0.0,0.86517025249404
death_frozen_record,612,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00261465563064171,0.42511954931199214,0.0,0.8648241843930424
death_frozen_record,613,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002601582352488501,0.4252842913249647,0.0,0.8644782547192853
death_frozen_record,614,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0025885744407260582,0.4254487038539111,0.0,0.8641324634173976
death_frozen_record,615,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0025756315685224285,0.42561278755779974,0.0,0.8637868104320306
death_frozen_record,616,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0025627534106798166,0.4257765430942806,0.0,0.8634412957078579
death_frozen_record,617,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002549939643626417,0.4259399711196885,0.0,0.8630959191895747
death_frozen_record,618,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0025371899454082847,0.42610307228904565,0.0,0.862750680821899
death_frozen_record,619,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0025245039956812436,0.42626584725606403,0.0,0.8624055805495703
death_frozen_record,620,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002511881475702837,0.42642829667314824,0.0,0.8620606183173505
death_frozen_record,621,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0024993220683243223,0.42659042119139845,0.0,0.8617157940700236
death_frozen_record,622,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002486825457982701,0.4267522214606121,0.0,0.8613711077523957
death_frozen_record,623,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002474391330692788,0.42691369812928726,0.0,0.8610265593092947
death_frozen_record,624,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0024620193740393236,0.42707485184462524,0.0,0.860682148685571
death_frozen_record,625,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0024497092771691266,0.42723568325253247,0.0,0.8603378758260969
death_frozen_record,626,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0024374607307832818,0.42739619299762394,0.0,0.8599937406757665
death_frozen_record,627,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002425273427129365,0.4275563817232251,0.0,0.8596497431794963
death_frozen_record,628,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0024131470599937184,0.4277162500713751,0.0,0.8593058832822245
death_frozen_record,629,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0024010813246937495,0.4278757986828288,0.0,0.8589621609289116
death_frozen_record,630,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002389075918070281,0.42803502819705963,0.0,0.8586185760645401
death_frozen_record,631,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0023771305384799294,0.4281939392522619,0.0,0.8582751286341143
death_frozen_record,632,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00236524488578753,0.4283525324853539,0.0,0.8579318185826607
death_frozen_record,633,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0023534186613585924,0.42851080853197965,0.0,0.8575886458552276
death_frozen_record,634,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002341651568051799,0.42866876802651216,0.0,0.8572456103968856
death_frozen_record,635,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0023299433102115397,0.42882641160205553,0.0,0.856902712152727
death_frozen_record,636,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0023182935936604822,0.4289837398904479,0.0,0.8565599510678659
death_frozen_record,637,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00230670212569218,0.4291407535222635,0.0,0.8562173270874388
death_frozen_record,638,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002295168615063719,0.42929745312681544,0.0,0.8558748401566039
death_frozen_record,639,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0022836927719884,0.42945383933215825,0.0,0.8555324902205412
death_frozen_record,640,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002272274308128458,0.4296099127650904,0.0,0.8551902772244531
death_frozen_record,641,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002260912936587816,0.4297656740511567,0.0,0.8548482011135633
death_frozen_record,642,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0022496083719048773,0.4299211238146508,0.0,0.854506261833118
death_frozen_record,643,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0022383603300453526,0.43007626267861804,0.0,0.8541644593283847
death_frozen_record,644,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002227168528395126,0.4302310912648572,0.0,0.8538227935446534
death_frozen_record,645,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.00221603268575315,0.43038561019392396,0.0,0.8534812644272356
death_frozen_record,646,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0022049525223243843,0.43053982008513253,0.0,0.8531398719214648
death_frozen_record,647,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0021939277597127623,0.4306937215565587,0.0,0.8527986159726962
death_frozen_record,648,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002182958120914199,0.43084731522504205,0.0,0.8524574965263072
death_frozen_record,649,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002172043330309628,0.43100060170618854,0.0,0.8521165135276967
death_frozen_record,650,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0021611831136580796,0.43115358161437256,0.0,0.8517756669222857
death_frozen_record,651,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0021503771980897887,0.4313062555627403,0.0,0.8514349566555168
death_frozen_record,652,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0021396253120993403,0.43145862416321124,0.0,0.8510943826728546
death_frozen_record,653,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0021289271855388435,0.4316106880264813,0.0,0.8507539449197855
death_frozen_record,654,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002118282549611149,0.4317624477620249,0.0,0.8504136433418177
death_frozen_record,655,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0021076911368630934,0.4319139039780972,0.0,0.850073477884481
death_frozen_record,656,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002097152681178778,0.43206505728173744,0.0,0.8497334484933272
death_frozen_record,657,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002086666917772884,0.4322159082787705,0.0,0.8493935551139299
death_frozen_record,658,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0020762335831840196,0.43236645757380937,0.0,0.8490537976918844
death_frozen_record,659,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0020658524152680994,0.43251670577025814,0.0,0.8487141761728076
death_frozen_record,660,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0020555231531917593,0.4326666534703142,0.0,0.8483746905023386
death_frozen_record,661,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0020452455374258003,0.4328163012749699,0.0,0.8480353406261377
death_frozen_record,662,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0020350193097386712,0.43296564978401647,0.0,0.8476961264898873
death_frozen_record,663,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0020248442131899783,0.43311469959604504,0.0,0.8473570480392915
death_frozen_record,664,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.002014719992124028,0.4332634513084494,0.0,0.8470181052200758
death_frozen_record,665,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0020046463921634078,0.43341190551742886,0.0,0.8466792979779878
death_frozen_record,666,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.001994623160202591,0.4335600628179905,0.0,0.8463406262587967
death_frozen_record,667,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0019846500444015776,0.43370792380395096,0.0,0.8460020900082932
death_frozen_record,668,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0019747267941795698,0.4338554890679396,0.0,0.84566368917229
death_frozen_record,669,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.001964853160208672,0.4340027592014001,0.0,0.8453254236966211
death_frozen_record,670,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0019550288944076293,0.4341497347945938,0.0,0.8449872935271425
death_frozen_record,671,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0019452537499355907,0.43429641643660105,0.0,0.8446492986097317
death_frozen_record,672,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0019355274811859128,0.4344428047153243,0.0,0.8443114388902878
death_frozen_record,673,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.001925849843779983,0.43458890021749014,0.0,0.8439737143147318
death_frozen_record,674,death_frozen,0.92,0.0,0.3044032344055376,0.2924241514128656,0.0019162205945610833,0.43473470352865157,0.0,0.843636124829006
